FECHA,TEMPERATURA,HUMEDAD
2022-09-15 22:00:00,20.4,68.0
2022-09-15 23:00:00,19.5,73.0
2022-09-16 00:00:00,18.8,77.0
2022-09-16 01:00:00,18.3,82.0
2022-09-16 02:00:00,18.1,80.0
2022-09-16 03:00:00,18.4,76.0
2022-09-16 04:00:00,18.2,78.0
2022-09-16 05:00:00,17.9,80.0
2022-09-16 06:00:00,17.8,80.0
2022-09-16 07:00:00,17.3,81.0
2022-09-16 08:00:00,17.4,80.0
2022-09-16 09:00:00,19.5,70.0
2022-09-16 10:00:00,22.4,59.0
2022-09-16 11:00:00,22.6,58.0
2022-09-16 12:00:00,24.5,52.0
2022-09-16 13:00:00,25.5,49.0
2022-09-16 14:00:00,26.2,43.0
2022-09-16 15:00:00,27.8,39.0
2022-09-16 16:00:00,29.5,36.0
2022-09-16 17:00:00,29.9,35.0
2022-09-16 18:00:00,28.5,38.0
2022-09-16 19:00:00,26.4,43.0
2022-09-16 20:00:00,24.5,49.0
2022-09-16 21:00:00,24.1,50.0
2022-09-16 22:00:00,23.6,50.0
2022-09-16 23:00:00,22.9,49.0
2022-09-17 00:00:00,21.7,54.0
2022-09-17 01:00:00,20.8,60.0
2022-09-17 02:00:00,19.9,63.0
2022-09-17 03:00:00,19.1,64.0
2022-09-17 04:00:00,18.4,65.0
2022-09-17 05:00:00,17.7,65.0
2022-09-17 06:00:00,16.9,65.0
2022-09-17 07:00:00,16.2,66.0
2022-09-17 08:00:00,15.8,65.0
2022-09-17 09:00:00,16.8,59.0
2022-09-17 10:00:00,18.3,55.0
2022-09-17 11:00:00,20.5,49.0
2022-09-17 12:00:00,22.8,41.0
2022-09-17 13:00:00,24.9,33.0
2022-09-17 14:00:00,27.3,28.0
2022-09-17 15:00:00,29.4,28.0
2022-09-17 16:00:00,29.9,29.0
2022-09-17 17:00:00,31.1,28.0
2022-09-17 18:00:00,29.2,30.0
2022-09-17 19:00:00,27.2,35.0
2022-09-17 20:00:00,25.0,38.0
2022-09-17 21:00:00,24.7,36.0
2022-09-17 22:00:00,24.1,36.0
2022-09-17 23:00:00,23.5,34.0
2022-09-18 00:00:00,22.1,36.0
2022-09-18 01:00:00,21.2,38.0
2022-09-18 02:00:00,20.6,44.0
2022-09-18 03:00:00,19.9,46.0
2022-09-18 04:00:00,,
2022-09-18 05:00:00,18.9,50.0
2022-09-18 06:00:00,18.6,56.0
2022-09-18 07:00:00,18.4,60.0
2022-09-18 08:00:00,18.3,63.0
2022-09-18 09:00:00,19.6,62.0
2022-09-18 10:00:00,21.1,62.0
2022-09-18 11:00:00,22.1,61.0
2022-09-18 12:00:00,24.8,54.0
2022-09-18 13:00:00,26.1,51.0
2022-09-18 14:00:00,28.6,43.0
2022-09-18 15:00:00,29.6,41.0
2022-09-18 16:00:00,31.2,37.0
2022-09-18 17:00:00,31.1,35.0
2022-09-18 18:00:00,30.3,35.0
2022-09-18 19:00:00,28.4,40.0
2022-09-18 20:00:00,26.5,44.0
2022-09-18 21:00:00,25.3,47.0
2022-09-18 22:00:00,25.2,49.0
2022-09-18 23:00:00,24.0,54.0
2022-09-19 00:00:00,22.8,61.0
2022-09-19 01:00:00,21.9,66.0
2022-09-19 02:00:00,21.0,70.0
2022-09-19 03:00:00,20.6,72.0
2022-09-19 04:00:00,20.0,75.0
2022-09-19 05:00:00,19.4,76.0
2022-09-19 06:00:00,18.9,77.0
2022-09-19 07:00:00,18.5,78.0
2022-09-19 08:00:00,18.8,77.0
2022-09-19 09:00:00,20.1,72.0
2022-09-19 10:00:00,20.7,70.0
2022-09-19 11:00:00,22.5,64.0
2022-09-19 12:00:00,23.5,61.0
2022-09-19 13:00:00,23.7,61.0
2022-09-19 14:00:00,26.7,52.0
2022-09-19 15:00:00,27.4,48.0
2022-09-19 16:00:00,27.4,47.0
2022-09-19 17:00:00,28.2,43.0
2022-09-19 18:00:00,27.6,44.0
2022-09-19 19:00:00,26.3,46.0
2022-09-19 20:00:00,25.3,45.0
2022-09-19 21:00:00,24.6,50.0
2022-09-19 22:00:00,24.0,51.0
2022-09-19 23:00:00,22.7,58.0
2022-09-20 00:00:00,21.2,63.0
2022-09-20 01:00:00,19.5,74.0
2022-09-20 02:00:00,17.9,85.0
2022-09-20 03:00:00,17.7,84.0
2022-09-20 04:00:00,17.4,89.0
2022-09-20 05:00:00,17.2,89.0
2022-09-20 06:00:00,17.2,88.0
2022-09-20 07:00:00,17.3,86.0
2022-09-20 08:00:00,17.5,84.0
2022-09-20 09:00:00,19.4,76.0
2022-09-20 10:00:00,21.3,67.0
2022-09-20 11:00:00,21.9,65.0
2022-09-20 12:00:00,24.1,56.0
2022-09-20 13:00:00,25.1,51.0
2022-09-20 14:00:00,26.8,47.0
2022-09-20 15:00:00,29.1,40.0
2022-09-20 16:00:00,30.3,37.0
2022-09-20 17:00:00,30.5,36.0
2022-09-20 18:00:00,29.1,38.0
2022-09-20 19:00:00,26.8,44.0
2022-09-20 20:00:00,24.5,50.0
2022-09-20 21:00:00,23.8,52.0
2022-09-20 22:00:00,23.2,56.0
2022-09-20 23:00:00,22.3,59.0
2022-09-21 00:00:00,21.7,62.0
2022-09-21 01:00:00,22.2,57.0
2022-09-21 02:00:00,21.2,59.0
2022-09-21 03:00:00,20.8,64.0
2022-09-21 04:00:00,20.0,66.0
2022-09-21 05:00:00,19.5,58.0
2022-09-21 06:00:00,19.0,54.0
2022-09-21 07:00:00,18.4,54.0
2022-09-21 08:00:00,18.2,52.0
2022-09-21 09:00:00,19.4,51.0
2022-09-21 10:00:00,21.2,51.0
2022-09-21 11:00:00,23.0,52.0
2022-09-21 12:00:00,25.2,49.0
2022-09-21 13:00:00,28.0,43.0
2022-09-21 14:00:00,30.0,35.0
2022-09-21 15:00:00,31.0,30.0
2022-09-21 16:00:00,31.6,28.0
2022-09-21 17:00:00,28.2,39.0
2022-09-21 18:00:00,24.3,51.0
2022-09-21 19:00:00,24.4,47.0
2022-09-21 20:00:00,23.7,51.0
2022-09-21 21:00:00,23.1,52.0
2022-09-21 22:00:00,21.8,56.0
2022-09-21 23:00:00,21.9,54.0
2022-09-22 00:00:00,21.2,57.0
2022-09-22 01:00:00,20.3,62.0
2022-09-22 02:00:00,19.8,66.0
2022-09-22 03:00:00,19.5,67.0
2022-09-22 04:00:00,19.0,69.0
2022-09-22 05:00:00,18.2,72.0
2022-09-22 06:00:00,17.7,71.0
2022-09-22 07:00:00,17.2,71.0
2022-09-22 08:00:00,16.9,71.0
2022-09-22 09:00:00,19.0,62.0
2022-09-22 10:00:00,20.6,56.0
2022-09-22 11:00:00,22.3,52.0
2022-09-22 12:00:00,24.9,44.0
2022-09-22 13:00:00,26.9,40.0
2022-09-22 14:00:00,28.7,39.0
2022-09-22 15:00:00,29.9,35.0
2022-09-22 16:00:00,31.0,32.0
2022-09-22 17:00:00,30.0,32.0
2022-09-22 18:00:00,28.0,35.0
2022-09-22 19:00:00,26.9,36.0
2022-09-22 20:00:00,25.5,41.0
2022-09-22 21:00:00,25.1,42.0
2022-09-22 22:00:00,24.7,43.0
2022-09-22 23:00:00,24.2,47.0
2022-09-23 00:00:00,23.0,51.0
2022-09-23 01:00:00,22.3,52.0
2022-09-23 02:00:00,21.2,54.0
2022-09-23 03:00:00,19.6,58.0
2022-09-23 04:00:00,19.0,66.0
2022-09-23 05:00:00,18.0,74.0
2022-09-23 06:00:00,17.5,79.0
2022-09-23 07:00:00,17.2,81.0
2022-09-23 08:00:00,17.2,81.0
2022-09-23 09:00:00,19.7,71.0
2022-09-23 10:00:00,20.9,65.0
2022-09-23 11:00:00,,
2022-09-23 12:00:00,,
2022-09-23 13:00:00,25.6,37.0
2022-09-23 14:00:00,26.3,31.0
2022-09-23 15:00:00,27.9,26.0
2022-09-23 16:00:00,29.4,25.0
2022-09-23 17:00:00,29.4,25.0
2022-09-23 18:00:00,27.7,27.0
2022-09-23 19:00:00,25.8,28.0
2022-09-23 20:00:00,24.4,28.0
2022-09-23 21:00:00,23.3,32.0
2022-09-23 22:00:00,22.5,36.0
2022-09-23 23:00:00,21.6,39.0
2022-09-24 00:00:00,20.7,41.0
2022-09-24 01:00:00,20.1,44.0
2022-09-24 02:00:00,20.0,42.0
2022-09-24 03:00:00,19.4,44.0
2022-09-24 04:00:00,18.5,47.0
2022-09-24 05:00:00,18.3,47.0
2022-09-24 06:00:00,18.2,47.0
2022-09-24 07:00:00,17.2,52.0
2022-09-24 08:00:00,17.1,53.0
2022-09-24 09:00:00,18.1,50.0
2022-09-24 10:00:00,20.2,45.0
2022-09-24 11:00:00,20.4,46.0
2022-09-24 12:00:00,22.8,43.0
2022-09-24 13:00:00,23.9,40.0
2022-09-24 14:00:00,25.5,34.0
2022-09-24 15:00:00,26.4,32.0
2022-09-24 16:00:00,25.7,32.0
2022-09-24 17:00:00,26.6,29.0
2022-09-24 18:00:00,25.2,28.0
2022-09-24 19:00:00,23.0,33.0
2022-09-24 20:00:00,21.5,35.0
2022-09-24 21:00:00,20.5,38.0
2022-09-24 22:00:00,18.6,47.0
2022-09-24 23:00:00,16.9,55.0
2022-09-25 00:00:00,16.0,57.0
2022-09-25 01:00:00,15.3,59.0
2022-09-25 02:00:00,14.5,59.0
2022-09-25 03:00:00,13.8,61.0
2022-09-25 04:00:00,13.4,61.0
2022-09-25 05:00:00,12.8,62.0
2022-09-25 06:00:00,12.0,64.0
2022-09-25 07:00:00,11.7,62.0
2022-09-25 08:00:00,11.6,60.0
2022-09-25 09:00:00,12.0,58.0
2022-09-25 10:00:00,13.8,53.0
2022-09-25 11:00:00,15.1,47.0
2022-09-25 12:00:00,16.9,43.0
2022-09-25 13:00:00,17.8,40.0
2022-09-25 14:00:00,19.1,35.0
2022-09-25 15:00:00,20.4,31.0
2022-09-25 16:00:00,21.2,30.0
2022-09-25 17:00:00,21.4,28.0
2022-09-25 18:00:00,20.7,29.0
2022-09-25 19:00:00,20.2,30.0
2022-09-25 20:00:00,19.0,32.0
2022-09-25 21:00:00,18.1,36.0
2022-09-25 22:00:00,16.9,41.0
2022-09-25 23:00:00,15.9,44.0
2022-09-26 00:00:00,15.1,47.0
2022-09-26 01:00:00,14.5,49.0
2022-09-26 02:00:00,13.8,53.0
2022-09-26 03:00:00,13.3,55.0
2022-09-26 04:00:00,13.0,55.0
2022-09-26 05:00:00,12.6,56.0
2022-09-26 06:00:00,12.0,59.0
2022-09-26 07:00:00,11.7,60.0
2022-09-26 08:00:00,11.8,59.0
2022-09-26 09:00:00,11.8,59.0
2022-09-26 10:00:00,13.6,53.0
2022-09-26 11:00:00,15.1,49.0
2022-09-26 12:00:00,17.5,44.0
2022-09-26 13:00:00,20.2,39.0
2022-09-26 14:00:00,21.3,34.0
2022-09-26 15:00:00,23.1,30.0
2022-09-26 16:00:00,24.1,27.0
2022-09-26 17:00:00,24.6,27.0
2022-09-26 18:00:00,22.7,32.0
2022-09-26 19:00:00,21.2,32.0
2022-09-26 20:00:00,19.7,27.0
2022-09-26 21:00:00,18.0,34.0
2022-09-26 22:00:00,17.7,39.0
2022-09-26 23:00:00,16.3,48.0
2022-09-27 00:00:00,15.6,51.0
2022-09-27 01:00:00,14.1,58.0
2022-09-27 02:00:00,13.0,61.0
2022-09-27 03:00:00,12.8,61.0
2022-09-27 04:00:00,12.4,65.0
2022-09-27 05:00:00,11.9,66.0
2022-09-27 06:00:00,11.8,68.0
2022-09-27 07:00:00,10.8,72.0
2022-09-27 08:00:00,10.7,72.0
2022-09-27 09:00:00,14.9,58.0
2022-09-27 10:00:00,17.2,49.0
2022-09-27 11:00:00,17.8,47.0
2022-09-27 12:00:00,19.8,41.0
2022-09-27 13:00:00,21.7,36.0
2022-09-27 14:00:00,23.6,32.0
2022-09-27 15:00:00,25.2,28.0
2022-09-27 16:00:00,25.5,27.0
2022-09-27 17:00:00,25.3,28.0
2022-09-27 18:00:00,24.1,30.0
2022-09-27 19:00:00,22.2,32.0
2022-09-27 20:00:00,20.7,36.0
2022-09-27 21:00:00,19.1,41.0
2022-09-27 22:00:00,18.4,42.0
2022-09-27 23:00:00,17.5,46.0
2022-09-28 00:00:00,16.1,51.0
2022-09-28 01:00:00,15.4,53.0
2022-09-28 02:00:00,14.6,57.0
2022-09-28 03:00:00,14.0,59.0
2022-09-28 04:00:00,13.5,62.0
2022-09-28 05:00:00,13.8,61.0
2022-09-28 06:00:00,13.1,64.0
2022-09-28 07:00:00,12.6,66.0
2022-09-28 08:00:00,12.5,68.0
2022-09-28 09:00:00,16.7,56.0
2022-09-28 10:00:00,19.2,48.0
2022-09-28 11:00:00,19.2,50.0
2022-09-28 12:00:00,21.1,45.0
2022-09-28 13:00:00,21.6,44.0
2022-09-28 14:00:00,22.2,43.0
2022-09-28 15:00:00,22.5,41.0
2022-09-28 16:00:00,23.8,37.0
2022-09-28 17:00:00,24.5,34.0
2022-09-28 18:00:00,23.0,35.0
2022-09-28 19:00:00,21.3,38.0
2022-09-28 20:00:00,20.2,39.0
2022-09-28 21:00:00,19.6,40.0
2022-09-28 22:00:00,19.0,44.0
2022-09-28 23:00:00,18.5,47.0
2022-09-29 00:00:00,17.8,50.0
2022-09-29 01:00:00,17.3,54.0
2022-09-29 02:00:00,16.7,58.0
2022-09-29 03:00:00,15.6,58.0
2022-09-29 04:00:00,15.0,59.0
2022-09-29 05:00:00,14.7,59.0
2022-09-29 06:00:00,14.0,59.0
2022-09-29 07:00:00,13.5,60.0
2022-09-29 08:00:00,13.4,59.0
2022-09-29 09:00:00,13.9,58.0
2022-09-29 10:00:00,14.7,56.0
2022-09-29 11:00:00,15.0,57.0
2022-09-29 12:00:00,15.2,57.0
2022-09-29 13:00:00,,
2022-09-29 14:00:00,,
2022-09-29 15:00:00,,
2022-09-29 16:00:00,,
2022-09-29 17:00:00,15.0,72.0
2022-09-29 18:00:00,14.6,72.0
2022-09-29 19:00:00,14.5,73.0
2022-09-29 20:00:00,13.9,76.0
2022-09-29 21:00:00,14.1,66.0
2022-09-29 22:00:00,13.5,66.0
2022-09-29 23:00:00,13.3,68.0
2022-09-30 00:00:00,13.3,66.0
2022-09-30 01:00:00,12.9,64.0
2022-09-30 02:00:00,12.5,54.0
2022-09-30 03:00:00,12.1,57.0
2022-09-30 04:00:00,11.9,56.0
2022-09-30 05:00:00,11.5,57.0
2022-09-30 06:00:00,11.4,58.0
2022-09-30 07:00:00,11.0,62.0
2022-09-30 08:00:00,9.9,69.0
2022-09-30 09:00:00,13.5,58.0
2022-09-30 10:00:00,15.0,52.0
2022-09-30 11:00:00,14.9,51.0
2022-09-30 12:00:00,16.9,44.0
2022-09-30 13:00:00,18.5,39.0
2022-09-30 14:00:00,19.3,37.0
2022-09-30 15:00:00,20.0,35.0
2022-09-30 16:00:00,20.8,34.0
2022-09-30 17:00:00,21.2,33.0
2022-09-30 18:00:00,19.3,37.0
2022-09-30 19:00:00,18.0,40.0
2022-09-30 20:00:00,17.1,42.0
2022-09-30 21:00:00,16.5,43.0
2022-09-30 22:00:00,16.1,45.0
2022-09-30 23:00:00,14.4,53.0
2022-10-01 00:00:00,13.3,58.0
2022-10-01 01:00:00,13.0,59.0
2022-10-01 02:00:00,12.2,64.0
2022-10-01 03:00:00,11.1,69.0
2022-10-01 04:00:00,11.3,66.0
2022-10-01 05:00:00,11.9,63.0
2022-10-01 06:00:00,11.1,67.0
2022-10-01 07:00:00,10.3,70.0
2022-10-01 08:00:00,10.8,64.0
2022-10-01 09:00:00,13.5,55.0
2022-10-01 10:00:00,16.6,47.0
2022-10-01 11:00:00,17.1,46.0
2022-10-01 12:00:00,19.9,40.0
2022-10-01 13:00:00,22.2,35.0
2022-10-01 14:00:00,23.6,31.0
2022-10-01 15:00:00,24.8,28.0
2022-10-01 16:00:00,25.7,26.0
2022-10-01 17:00:00,27.0,25.0
2022-10-01 18:00:00,24.5,27.0
2022-10-01 19:00:00,21.9,34.0
2022-10-01 20:00:00,19.6,37.0
2022-10-01 21:00:00,18.4,40.0
2022-10-01 22:00:00,17.6,43.0
2022-10-01 23:00:00,17.2,46.0
2022-10-02 00:00:00,16.4,49.0
2022-10-02 01:00:00,17.2,43.0
2022-10-02 02:00:00,16.2,48.0
2022-10-02 03:00:00,15.5,47.0
2022-10-02 04:00:00,15.4,47.0
2022-10-02 05:00:00,14.2,53.0
2022-10-02 06:00:00,14.3,51.0
2022-10-02 07:00:00,14.1,53.0
2022-10-02 08:00:00,13.5,55.0
2022-10-02 09:00:00,15.9,48.0
2022-10-02 10:00:00,17.4,44.0
2022-10-02 11:00:00,18.8,40.0
2022-10-02 12:00:00,22.1,32.0
2022-10-02 13:00:00,24.1,27.0
2022-10-02 14:00:00,26.6,22.0
2022-10-02 15:00:00,28.4,18.0
2022-10-02 16:00:00,29.7,17.0
2022-10-02 17:00:00,29.9,15.0
2022-10-02 18:00:00,28.0,16.0
2022-10-02 19:00:00,25.7,20.0
2022-10-02 20:00:00,22.8,25.0
2022-10-02 21:00:00,21.9,25.0
2022-10-02 22:00:00,20.7,27.0
2022-10-02 23:00:00,20.7,24.0
2022-10-03 00:00:00,20.0,23.0
2022-10-03 01:00:00,19.8,24.0
2022-10-03 02:00:00,19.3,24.0
2022-10-03 03:00:00,18.2,27.0
2022-10-03 04:00:00,17.3,29.0
2022-10-03 05:00:00,17.1,30.0
2022-10-03 06:00:00,16.7,30.0
2022-10-03 07:00:00,16.8,30.0
2022-10-03 08:00:00,16.4,32.0
2022-10-03 09:00:00,17.0,31.0
2022-10-03 10:00:00,18.9,28.0
2022-10-03 11:00:00,20.7,28.0
2022-10-03 12:00:00,23.3,27.0
2022-10-03 13:00:00,26.2,25.0
2022-10-03 14:00:00,27.2,25.0
2022-10-03 15:00:00,28.7,22.0
2022-10-03 16:00:00,29.1,21.0
2022-10-03 17:00:00,28.8,21.0
2022-10-03 18:00:00,28.2,22.0
2022-10-03 19:00:00,25.8,28.0
2022-10-03 20:00:00,23.8,30.0
2022-10-03 21:00:00,22.4,34.0
2022-10-03 22:00:00,21.3,37.0
2022-10-03 23:00:00,21.0,38.0
2022-10-04 00:00:00,20.0,42.0
2022-10-04 01:00:00,17.7,47.0
2022-10-04 02:00:00,18.2,47.0
2022-10-04 03:00:00,17.9,47.0
2022-10-04 04:00:00,16.1,53.0
2022-10-04 05:00:00,15.8,55.0
2022-10-04 06:00:00,16.2,52.0
2022-10-04 07:00:00,15.1,56.0
2022-10-04 08:00:00,14.6,57.0
2022-10-04 09:00:00,17.6,47.0
2022-10-04 10:00:00,20.4,38.0
2022-10-04 11:00:00,21.8,35.0
2022-10-04 12:00:00,25.2,30.0
2022-10-04 13:00:00,27.3,27.0
2022-10-04 14:00:00,29.5,24.0
2022-10-04 15:00:00,31.1,23.0
2022-10-04 16:00:00,31.8,22.0
2022-10-04 17:00:00,32.3,21.0
2022-10-04 18:00:00,29.7,25.0
2022-10-04 19:00:00,26.7,29.0
2022-10-04 20:00:00,24.1,32.0
2022-10-04 21:00:00,22.8,35.0
2022-10-04 22:00:00,22.0,37.0
2022-10-04 23:00:00,22.3,34.0
2022-10-05 00:00:00,22.1,34.0
2022-10-05 01:00:00,21.4,35.0
2022-10-05 02:00:00,20.1,38.0
2022-10-05 03:00:00,19.9,38.0
2022-10-05 04:00:00,19.0,39.0
2022-10-05 05:00:00,18.2,42.0
2022-10-05 06:00:00,17.9,43.0
2022-10-05 07:00:00,17.6,44.0
2022-10-05 08:00:00,17.5,44.0
2022-10-05 09:00:00,19.0,44.0
2022-10-05 10:00:00,20.2,49.0
2022-10-05 11:00:00,20.4,55.0
2022-10-05 12:00:00,23.1,48.0
2022-10-05 13:00:00,25.2,42.0
2022-10-05 14:00:00,27.4,38.0
2022-10-05 15:00:00,29.1,34.0
2022-10-05 16:00:00,29.8,31.0
2022-10-05 17:00:00,30.2,30.0
2022-10-05 18:00:00,28.1,32.0
2022-10-05 19:00:00,25.5,38.0
2022-10-05 20:00:00,23.6,41.0
2022-10-05 21:00:00,22.7,45.0
2022-10-05 22:00:00,22.0,48.0
2022-10-05 23:00:00,21.0,51.0
2022-10-06 00:00:00,20.5,51.0
2022-10-06 01:00:00,19.9,55.0
2022-10-06 02:00:00,19.3,60.0
2022-10-06 03:00:00,19.1,63.0
2022-10-06 04:00:00,18.4,69.0
2022-10-06 05:00:00,18.1,73.0
2022-10-06 06:00:00,17.5,66.0
2022-10-06 07:00:00,17.0,62.0
2022-10-06 08:00:00,16.9,59.0
2022-10-06 09:00:00,17.4,60.0
2022-10-06 10:00:00,18.2,58.0
2022-10-06 11:00:00,19.4,59.0
2022-10-06 12:00:00,21.7,54.0
2022-10-06 13:00:00,23.9,48.0
2022-10-06 14:00:00,25.6,42.0
2022-10-06 15:00:00,26.6,40.0
2022-10-06 16:00:00,26.9,37.0
2022-10-06 17:00:00,27.5,31.0
2022-10-06 18:00:00,26.3,32.0
2022-10-06 19:00:00,24.0,37.0
2022-10-06 20:00:00,22.0,43.0
2022-10-06 21:00:00,21.0,46.0
2022-10-06 22:00:00,20.4,47.0
2022-10-06 23:00:00,19.5,54.0
2022-10-07 00:00:00,18.4,64.0
2022-10-07 01:00:00,17.5,68.0
2022-10-07 02:00:00,16.6,73.0
2022-10-07 03:00:00,16.2,75.0
2022-10-07 04:00:00,15.9,78.0
2022-10-07 05:00:00,16.0,78.0
2022-10-07 06:00:00,15.4,81.0
2022-10-07 07:00:00,15.0,82.0
2022-10-07 08:00:00,15.1,80.0
2022-10-07 09:00:00,16.5,71.0
2022-10-07 10:00:00,19.1,62.0
2022-10-07 11:00:00,19.3,62.0
2022-10-07 12:00:00,,
2022-10-07 13:00:00,22.4,53.0
2022-10-07 14:00:00,23.7,49.0
2022-10-07 15:00:00,25.2,44.0
2022-10-07 16:00:00,25.1,42.0
2022-10-07 17:00:00,24.9,42.0
2022-10-07 18:00:00,24.0,41.0
2022-10-07 19:00:00,22.2,46.0
2022-10-07 20:00:00,20.5,52.0
2022-10-07 21:00:00,19.8,54.0
2022-10-07 22:00:00,19.3,57.0
2022-10-07 23:00:00,19.2,56.0
2022-10-08 00:00:00,18.8,56.0
2022-10-08 01:00:00,18.6,56.0
2022-10-08 02:00:00,18.1,58.0
2022-10-08 03:00:00,17.7,61.0
2022-10-08 04:00:00,17.0,64.0
2022-10-08 05:00:00,16.3,66.0
2022-10-08 06:00:00,15.9,68.0
2022-10-08 07:00:00,15.6,69.0
2022-10-08 08:00:00,15.3,70.0
2022-10-08 09:00:00,16.1,68.0
2022-10-08 10:00:00,17.4,65.0
2022-10-08 11:00:00,18.5,64.0
2022-10-08 12:00:00,21.1,56.0
2022-10-08 13:00:00,23.7,48.0
2022-10-08 14:00:00,24.9,43.0
2022-10-08 15:00:00,26.0,36.0
2022-10-08 16:00:00,27.3,33.0
2022-10-08 17:00:00,27.0,33.0
2022-10-08 18:00:00,24.5,34.0
2022-10-08 19:00:00,23.6,36.0
2022-10-08 20:00:00,22.2,41.0
2022-10-08 21:00:00,21.6,41.0
2022-10-08 22:00:00,21.0,43.0
2022-10-08 23:00:00,19.0,58.0
2022-10-09 00:00:00,18.2,61.0
2022-10-09 01:00:00,18.0,63.0
2022-10-09 02:00:00,17.8,64.0
2022-10-09 03:00:00,17.2,62.0
2022-10-09 04:00:00,16.6,65.0
2022-10-09 05:00:00,16.9,71.0
2022-10-09 06:00:00,17.0,69.0
2022-10-09 07:00:00,16.7,70.0
2022-10-09 08:00:00,16.7,71.0
2022-10-09 09:00:00,17.5,69.0
2022-10-09 10:00:00,17.9,67.0
2022-10-09 11:00:00,18.6,66.0
2022-10-09 12:00:00,21.0,60.0
2022-10-09 13:00:00,22.9,53.0
2022-10-09 14:00:00,24.6,49.0
2022-10-09 15:00:00,26.3,44.0
2022-10-09 16:00:00,26.9,41.0
2022-10-09 17:00:00,26.9,40.0
2022-10-09 18:00:00,25.2,42.0
2022-10-09 19:00:00,22.4,47.0
2022-10-09 20:00:00,20.5,53.0
2022-10-09 21:00:00,19.8,55.0
2022-10-09 22:00:00,19.4,58.0
2022-10-09 23:00:00,19.5,55.0
2022-10-10 00:00:00,19.5,54.0
2022-10-10 01:00:00,18.7,56.0
2022-10-10 02:00:00,17.9,59.0
2022-10-10 03:00:00,17.5,61.0
2022-10-10 04:00:00,17.3,62.0
2022-10-10 05:00:00,17.1,67.0
2022-10-10 06:00:00,16.8,69.0
2022-10-10 07:00:00,16.7,70.0
2022-10-10 08:00:00,16.7,74.0
2022-10-10 09:00:00,15.5,87.0
2022-10-10 10:00:00,15.9,88.0
2022-10-10 11:00:00,17.0,82.0
2022-10-10 12:00:00,18.4,76.0
2022-10-10 13:00:00,19.2,71.0
2022-10-10 14:00:00,21.2,62.0
2022-10-10 15:00:00,22.9,56.0
2022-10-10 16:00:00,21.0,61.0
2022-10-10 17:00:00,18.1,70.0
2022-10-10 18:00:00,17.9,68.0
2022-10-10 19:00:00,18.3,68.0
2022-10-10 20:00:00,18.0,70.0
2022-10-10 21:00:00,17.4,74.0
2022-10-10 22:00:00,16.8,81.0
2022-10-10 23:00:00,16.8,82.0
2022-10-11 00:00:00,16.8,82.0
2022-10-11 01:00:00,16.8,83.0
2022-10-11 02:00:00,16.7,83.0
2022-10-11 03:00:00,16.3,85.0
2022-10-11 04:00:00,16.1,85.0
2022-10-11 05:00:00,15.8,86.0
2022-10-11 06:00:00,15.6,86.0
2022-10-11 07:00:00,15.8,83.0
2022-10-11 08:00:00,15.6,83.0
2022-10-11 09:00:00,15.7,82.0
2022-10-11 10:00:00,16.3,79.0
2022-10-11 11:00:00,18.0,74.0
2022-10-11 12:00:00,19.7,67.0
2022-10-11 13:00:00,21.0,62.0
2022-10-11 14:00:00,22.8,54.0
2022-10-11 15:00:00,25.5,45.0
2022-10-11 16:00:00,22.0,53.0
2022-10-11 17:00:00,20.9,61.0
2022-10-11 18:00:00,19.7,65.0
2022-10-11 19:00:00,19.5,67.0
2022-10-11 20:00:00,19.0,69.0
2022-10-11 21:00:00,18.6,68.0
2022-10-11 22:00:00,18.0,72.0
2022-10-11 23:00:00,17.2,74.0
2022-10-12 00:00:00,16.8,78.0
2022-10-12 01:00:00,16.4,80.0
2022-10-12 02:00:00,16.0,82.0
2022-10-12 03:00:00,15.7,80.0
2022-10-12 04:00:00,15.2,82.0
2022-10-12 05:00:00,14.5,85.0
2022-10-12 06:00:00,13.7,89.0
2022-10-12 07:00:00,14.3,87.0
2022-10-12 08:00:00,14.4,85.0
2022-10-12 09:00:00,15.0,80.0
2022-10-12 10:00:00,15.9,76.0
2022-10-12 11:00:00,17.1,70.0
2022-10-12 12:00:00,18.8,65.0
2022-10-12 13:00:00,22.2,54.0
2022-10-12 14:00:00,24.1,47.0
2022-10-12 15:00:00,25.0,43.0
2022-10-12 16:00:00,24.9,41.0
2022-10-12 17:00:00,25.4,39.0
2022-10-12 18:00:00,23.7,43.0
2022-10-12 19:00:00,21.7,51.0
2022-10-12 20:00:00,20.2,57.0
2022-10-12 21:00:00,19.8,59.0
2022-10-12 22:00:00,19.4,61.0
2022-10-12 23:00:00,18.3,65.0
2022-10-13 00:00:00,17.5,65.0
2022-10-13 01:00:00,17.2,67.0
2022-10-13 02:00:00,16.8,69.0
2022-10-13 03:00:00,16.6,69.0
2022-10-13 04:00:00,15.3,75.0
2022-10-13 05:00:00,14.8,79.0
2022-10-13 06:00:00,15.4,72.0
2022-10-13 07:00:00,15.0,69.0
2022-10-13 08:00:00,14.5,72.0
2022-10-13 09:00:00,15.3,71.0
2022-10-13 10:00:00,17.2,65.0
2022-10-13 11:00:00,18.4,62.0
2022-10-13 12:00:00,20.2,57.0
2022-10-13 13:00:00,23.4,48.0
2022-10-13 14:00:00,24.4,42.0
2022-10-13 15:00:00,26.1,36.0
2022-10-13 16:00:00,25.8,38.0
